OrderID,CustomerID,CustomerName,Gender,Age,Email,Phone,Product,Brand,Category,Quantity,UnitPrice,Discount%,GST%,SalesAmount,CostPrice,Profit,OrderDate,City,State
ORD101109,CUST6109,Jack Bera,Male,26,kotharithomas@example.net,9291905540,HP Pavilion,HP,Laptop,2,65999,10,18,118798.2,102958.44,15839.76,2024-01-03,Darbhanga,Nagaland
ORD101110,CUST6110,Neha Dalal,Female,51,lalaikbal@example.com,9540421679,Galaxy S24,Samsung,Electronics,2,74999,0,18,149998.0,116998.44,32999.56,2023-01-10,Nandyal,Goa
ORD101111,CUST6111,Avi Sarkar,Male,33,loganraghavan@example.net,9808680376,HP Pavilion,HP,Laptop,5,65999,15,18,280495.75,257396.1,23099.65,2025-06-07,Jammu,Sikkim
ORD101112,CUST6112,Zashil Borah,Female,54,charlesshah@example.net,9847445054,Dell Inspiron,Dell,Laptop,1,58999,0,18,58999.0,46019.22,12979.78,2023-11-08,Begusarai,Andhra Pradesh
ORD101113,CUST6113,Omkaar Mahajan,Female,54,singhalyutika@example.net,9572461487,HP Pavilion,HP,Laptop,4,65999,10,18,237596.4,205916.88,31679.52,2023-06-14,Kolkata,Tripura
ORD101114,CUST6114,Parth Doshi,Male,21,mohammedrajan@example.org,9350382386,Dell Inspiron,Dell,Laptop,2,58999,15,18,100298.3,92038.44,8259.86,2024-06-10,Raiganj,Haryana
ORD101115,CUST6115,Panini Sha,Male,38,thamananika@example.net,9804700509,iPhone 15,Apple,Electronics,2,79999,5,18,151998.1,124798.44,27199.66,2023-02-21,Bhubaneswar,Odisha
ORD101116,CUST6116,Aarna Hans,Female,52,sbhavsar@example.com,9265565576,HP Pavilion,HP,Laptop,4,65999,10,18,237596.4,205916.88,31679.52,2023-09-23,Tiruppur,Tripura
ORD101117,CUST6117,Gabriel Hayer,Male,27,samiwakeeta@example.org,9492363144,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2023-09-22,Mango,Manipur
ORD101118,CUST6118,David Bose,Male,54,yadavmitesh@example.com,9882747691,iPhone 15,Apple,Electronics,5,79999,0,18,399995.0,311996.1,87998.9,2024-06-14,Meerut,Punjab
ORD101119,CUST6119,Imaran Bhattacharyya,Female,55,masterkai@example.net,9509114511,Galaxy S24,Samsung,Electronics,2,74999,15,18,127498.3,116998.44,10499.86,2024-08-10,Patna,Manipur
ORD101120,CUST6120,Devika Karnik,Male,58,ayushman85@example.com,9943044614,iPhone 15,Apple,Electronics,4,79999,15,18,271996.6,249596.88,22399.72,2023-12-05,Ghaziabad,Haryana
ORD101121,CUST6121,Xiti Baral,Male,51,bdugar@example.net,9343007954,HP Pavilion,HP,Laptop,2,65999,15,18,112198.3,102958.44,9239.86,2023-03-15,Pimpri-Chinchwad,Andhra Pradesh
ORD101122,CUST6122,Ishanvi Thaman,Male,26,zansimody@example.com,9835348117,HP Pavilion,HP,Laptop,2,65999,5,18,125398.1,102958.44,22439.66,2024-04-15,Anand,Haryana
ORD101123,CUST6123,Baghyawati Mane,Male,19,solankichandran@example.com,9434740833,iPhone 15,Apple,Electronics,1,79999,10,18,71999.1,62399.22,9599.88,2024-08-22,Satna,West Bengal
ORD101124,CUST6124,Charvi Sandhu,Female,60,patelmekhala@example.com,9611806627,iPhone 15,Apple,Electronics,2,79999,5,18,151998.1,124798.44,27199.66,2024-10-26,Mathura,Gujarat
ORD101125,CUST6125,Yuvraj Chahal,Male,19,ishanvivaidya@example.net,9249966593,Dell Inspiron,Dell,Laptop,4,58999,0,18,235996.0,184076.88,51919.12,2024-04-02,Anantapur,Gujarat
ORD101126,CUST6126,Pushti Bala,Female,21,qadim63@example.net,9646179644,HP Pavilion,HP,Laptop,5,65999,10,18,296995.5,257396.1,39599.4,2023-04-09,Pallavaram,Tripura
ORD101127,CUST6127,Veer Ben,Female,26,fkeer@example.net,9449982988,HP Pavilion,HP,Laptop,4,65999,10,18,237596.4,205916.88,31679.52,2025-05-03,Latur,Kerala
ORD101128,CUST6128,Jagvi Dixit,Female,29,karpeoviya@example.net,9420418896,Dell Inspiron,Dell,Laptop,2,58999,15,18,100298.3,92038.44,8259.86,2024-02-02,Rourkela,Himachal Pradesh
ORD101129,CUST6129,Oviya Sampath,Female,53,ekansh68@example.com,9952815913,iPhone 15,Apple,Electronics,2,79999,10,18,143998.2,124798.44,19199.76,2023-09-07,Bijapur,Uttar Pradesh
ORD101130,CUST6130,Omkaar Golla,Female,47,wparmer@example.net,9913093509,HP Pavilion,HP,Laptop,4,65999,5,18,250796.2,205916.88,44879.32,2024-07-11,Solapur,Uttar Pradesh
ORD101131,CUST6131,Anay Mann,Female,54,masterindrajit@example.org,9873289816,iPhone 15,Apple,Electronics,4,79999,10,18,287996.4,249596.88,38399.52,2024-06-16,Vadodara,Tamil Nadu
ORD101132,CUST6132,Netra Naidu,Female,56,karnikikbal@example.com,9778593980,HP Pavilion,HP,Laptop,1,65999,0,18,65999.0,51479.22,14519.78,2023-07-03,Ranchi,Bihar
ORD101133,CUST6133,Rayaan Patla,Female,27,harshilsaxena@example.net,9892644412,HP Pavilion,HP,Laptop,3,65999,5,18,188097.15,154437.66,33659.49,2024-09-29,Bardhaman,Haryana
ORD101134,CUST6134,Shravya Gupta,Female,41,sanyachar@example.net,9200700391,HP Pavilion,HP,Laptop,4,65999,15,18,224396.6,205916.88,18479.72,2023-08-20,Coimbatore,Andhra Pradesh
ORD101135,CUST6135,Udyati Sethi,Male,58,chopranitara@example.org,9116760052,Galaxy S24,Samsung,Electronics,5,74999,15,18,318745.75,292496.1,26249.65,2023-09-08,Ozhukarai,Goa
ORD101136,CUST6136,Abdul Mani,Male,26,ekade@example.com,9299003868,HP Pavilion,HP,Laptop,3,65999,10,18,178197.3,154437.66,23759.64,2024-07-09,Nashik,Jharkhand
ORD101137,CUST6137,Udarsh Walia,Female,50,oviya78@example.net,9939845960,iPhone 15,Apple,Electronics,3,79999,5,18,227997.15,187197.66,40799.49,2024-07-11,Nagaon,Assam
ORD101138,CUST6138,Alka Ramanathan,Male,25,vbose@example.org,9589337167,Galaxy S24,Samsung,Electronics,2,74999,5,18,142498.1,116998.44,25499.66,2023-02-21,Khandwa,Bihar
ORD101139,CUST6139,Reyansh Kakar,Female,23,zrajan@example.com,9839366767,Dell Inspiron,Dell,Laptop,5,58999,10,18,265495.5,230096.1,35399.4,2023-01-27,Salem,Jharkhand
ORD101140,CUST6140,Nakul Hora,Male,52,pallavide@example.net,9328976554,Dell Inspiron,Dell,Laptop,1,58999,0,18,58999.0,46019.22,12979.78,2024-08-03,Firozabad,Manipur
ORD101141,CUST6141,Shivansh Chand,Female,38,fhalder@example.net,9511360748,iPhone 15,Apple,Electronics,4,79999,10,18,287996.4,249596.88,38399.52,2023-01-21,Gurgaon,Tripura
ORD101142,CUST6142,Charita Sani,Female,19,ethan03@example.net,9938995755,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2025-04-26,Gorakhpur,Gujarat
ORD101143,CUST6143,Yoshita Ben,Female,57,vorapratyush@example.com,9867199722,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2024-04-11,Coimbatore,Tamil Nadu
ORD101144,CUST6144,Vanya Morar,Male,39,samuelmisra@example.com,9367607375,Galaxy S24,Samsung,Electronics,3,74999,0,18,224997.0,175497.66,49499.34,2024-07-03,Hubli–Dharwad,Himachal Pradesh
ORD101145,CUST6145,Vrinda Mann,Male,18,jhegde@example.org,9453031766,HP Pavilion,HP,Laptop,2,65999,5,18,125398.1,102958.44,22439.66,2024-05-06,Saharsa,Manipur
ORD101146,CUST6146,Krisha Nair,Female,53,bainsteerth@example.com,9169993668,HP Pavilion,HP,Laptop,5,65999,5,18,313495.25,257396.1,56099.15,2024-04-30,Ghaziabad,Bihar
ORD101147,CUST6147,Xalak Kar,Male,39,jayaramanbalvan@example.net,9370111918,Dell Inspiron,Dell,Laptop,4,58999,0,18,235996.0,184076.88,51919.12,2023-08-11,Pondicherry,Rajasthan
ORD101148,CUST6148,Mahika Deol,Male,55,hardik55@example.com,9561453961,Dell Inspiron,Dell,Laptop,3,58999,0,18,176997.0,138057.66,38939.34,2024-01-24,Sirsa,Andhra Pradesh
ORD101149,CUST6149,Gunbir Kapadia,Female,60,kgrover@example.com,9450341578,Galaxy S24,Samsung,Electronics,2,74999,10,18,134998.2,116998.44,17999.76,2023-02-16,Latur,Goa
ORD101150,CUST6150,Jeet Chawla,Female,49,shari@example.org,9597152132,iPhone 15,Apple,Electronics,4,79999,5,18,303996.2,249596.88,54399.32,2023-05-31,Dehradun,Haryana
ORD101151,CUST6151,Sanaya Singhal,Male,26,shravya52@example.net,9444591855,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2024-08-23,Aizawl,Himachal Pradesh
ORD101152,CUST6152,Leena Vaidya,Female,32,gauravbains@example.com,9336555063,HP Pavilion,HP,Laptop,1,65999,15,18,56099.15,51479.22,4619.93,2023-10-03,Siliguri,Mizoram
ORD101153,CUST6153,Neel Murty,Female,55,sathvikbora@example.com,9912910147,HP Pavilion,HP,Laptop,5,65999,5,18,313495.25,257396.1,56099.15,2025-02-14,Burhanpur,Maharashtra
ORD101154,CUST6154,Gavin Deol,Female,25,bgill@example.com,9340009084,Dell Inspiron,Dell,Laptop,4,58999,5,18,224196.2,184076.88,40119.32,2024-01-22,Nellore,Tripura
ORD101155,CUST6155,Leela Palla,Male,58,xsrinivas@example.net,9411988466,iPhone 15,Apple,Electronics,3,79999,15,18,203997.45,187197.66,16799.79,2025-06-13,Tezpur,Manipur
ORD101156,CUST6156,Jai Trivedi,Female,36,harish99@example.com,9718786643,HP Pavilion,HP,Laptop,2,65999,0,18,131998.0,102958.44,29039.56,2023-04-19,Ujjain,Haryana
ORD101157,CUST6157,Avi Garde,Male,20,sankaradvik@example.org,9278432218,Dell Inspiron,Dell,Laptop,3,58999,10,18,159297.3,138057.66,21239.64,2023-02-25,Karaikudi,West Bengal
ORD101158,CUST6158,Indira Gala,Female,20,farhansanghvi@example.org,9941178534,Dell Inspiron,Dell,Laptop,5,58999,10,18,265495.5,230096.1,35399.4,2024-09-14,Phagwara,Himachal Pradesh
ORD101159,CUST6159,Faraj Jain,Male,22,fitanraja@example.com,9854108530,Galaxy S24,Samsung,Electronics,5,74999,10,18,337495.5,292496.1,44999.4,2023-12-15,Firozabad,Karnataka
ORD101160,CUST6160,Watika Chand,Female,23,samarth32@example.org,9510548277,Galaxy S24,Samsung,Electronics,4,74999,0,18,299996.0,233996.88,65999.12,2025-02-05,Tezpur,Manipur
ORD101161,CUST6161,Kamala Chacko,Male,34,benjamin94@example.org,9903511690,iPhone 15,Apple,Electronics,2,79999,15,18,135998.3,124798.44,11199.86,2024-11-17,Miryalaguda,Jharkhand
ORD101162,CUST6162,Garima Prashad,Female,36,aiyer@example.com,9740442407,Dell Inspiron,Dell,Laptop,4,58999,0,18,235996.0,184076.88,51919.12,2023-01-01,Karnal,Telangana
ORD101163,CUST6163,Maanas Nayak,Male,54,janakimittal@example.org,9385612545,Galaxy S24,Samsung,Electronics,4,74999,15,18,254996.6,233996.88,20999.72,2023-10-05,Ludhiana,Kerala
ORD101164,CUST6164,Guneet Solanki,Male,43,odika76@example.com,9743856096,iPhone 15,Apple,Electronics,5,79999,10,18,359995.5,311996.1,47999.4,2023-08-24,Ambarnath,Nagaland
ORD101165,CUST6165,Janani Dube,Male,55,dbahri@example.com,9521569098,iPhone 15,Apple,Electronics,2,79999,15,18,135998.3,124798.44,11199.86,2023-12-24,Burhanpur,Meghalaya
ORD101166,CUST6166,Garima Solanki,Female,37,gunbirborah@example.com,9770295907,HP Pavilion,HP,Laptop,4,65999,15,18,224396.6,205916.88,18479.72,2023-06-02,Jorhat,Kerala
ORD101167,CUST6167,Mason Khare,Male,58,chackolipika@example.org,9870818902,HP Pavilion,HP,Laptop,3,65999,0,18,197997.0,154437.66,43559.34,2023-02-14,Khandwa,Haryana
ORD101168,CUST6168,Hemang Palan,Male,40,vivaandas@example.org,9585662102,iPhone 15,Apple,Electronics,5,79999,5,18,379995.25,311996.1,67999.15,2025-05-15,Saharsa,Telangana
ORD101169,CUST6169,Vyanjana Cheema,Female,57,dsood@example.com,9493472815,iPhone 15,Apple,Electronics,3,79999,10,18,215997.3,187197.66,28799.64,2024-08-14,Gudivada,Odisha
ORD101170,CUST6170,Urvi Kunda,Female,19,hayerjacob@example.org,9805661110,HP Pavilion,HP,Laptop,2,65999,10,18,118798.2,102958.44,15839.76,2024-07-23,Pallavaram,Uttarakhand
ORD101171,CUST6171,Rohan Pant,Female,46,ranadhruv@example.net,9442686382,Galaxy S24,Samsung,Electronics,3,74999,5,18,213747.15,175497.66,38249.49,2024-05-23,Durgapur,Meghalaya
ORD101172,CUST6172,Sai Barad,Female,20,anneoliver@example.org,9961095613,iPhone 15,Apple,Electronics,1,79999,15,18,67999.15,62399.22,5599.93,2025-04-07,Cuttack,Telangana
ORD101173,CUST6173,Warjas Tripathi,Male,59,deepdakshesh@example.com,9176165623,iPhone 15,Apple,Electronics,3,79999,10,18,215997.3,187197.66,28799.64,2025-02-02,Proddatur,Meghalaya
ORD101174,CUST6174,Kamya Tara,Female,49,choudhrysathvik@example.org,9640407156,HP Pavilion,HP,Laptop,2,65999,0,18,131998.0,102958.44,29039.56,2023-01-22,Bulandshahr,Kerala
ORD101175,CUST6175,Shivansh Wali,Male,28,yadavichokshi@example.net,9433348341,HP Pavilion,HP,Laptop,4,65999,10,18,237596.4,205916.88,31679.52,2023-11-21,Sultan Pur Majra,Bihar
ORD101176,CUST6176,Abeer Kala,Male,36,uandra@example.net,9164048108,Galaxy S24,Samsung,Electronics,1,74999,10,18,67499.1,58499.22,8999.88,2024-08-19,Siliguri,Chhattisgarh
ORD101177,CUST6177,Mitali Jhaveri,Female,42,riya38@example.net,9859742694,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2024-01-31,Ratlam,Karnataka
ORD101178,CUST6178,Wriddhish Modi,Male,35,rattichatura@example.net,9461452101,HP Pavilion,HP,Laptop,2,65999,15,18,112198.3,102958.44,9239.86,2024-05-11,Panihati,Nagaland
ORD101179,CUST6179,Aarnav Bala,Female,53,johalwilliam@example.net,9416501304,iPhone 15,Apple,Electronics,3,79999,0,18,239997.0,187197.66,52799.34,2023-12-11,Kolkata,Telangana
ORD101180,CUST6180,Max Dalal,Male,54,survansha@example.com,9962545480,HP Pavilion,HP,Laptop,3,65999,0,18,197997.0,154437.66,43559.34,2023-10-12,Alappuzha,Telangana
ORD101181,CUST6181,Chavvi Sule,Female,39,thakkarnidra@example.net,9659839748,iPhone 15,Apple,Electronics,1,79999,10,18,71999.1,62399.22,9599.88,2024-02-19,Guwahati,Meghalaya
ORD101182,CUST6182,Tanish Dara,Male,40,bhavika73@example.com,9747388273,HP Pavilion,HP,Laptop,5,65999,10,18,296995.5,257396.1,39599.4,2023-03-10,Kharagpur,Goa
ORD101183,CUST6183,Chanchal Krishna,Female,30,meghanahans@example.com,9553043923,Dell Inspiron,Dell,Laptop,2,58999,5,18,112098.1,92038.44,20059.66,2023-10-15,Anantapur,Madhya Pradesh
ORD101184,CUST6184,Damini Bhatti,Male,21,kamala89@example.org,9138060440,HP Pavilion,HP,Laptop,2,65999,5,18,125398.1,102958.44,22439.66,2023-03-11,Ambarnath,Jharkhand
ORD101185,CUST6185,Eta Solanki,Female,26,urmi13@example.org,9175455367,Galaxy S24,Samsung,Electronics,5,74999,10,18,337495.5,292496.1,44999.4,2024-07-20,Kollam,Telangana
ORD101186,CUST6186,Balvan Aggarwal,Male,37,xprasad@example.net,9229880435,iPhone 15,Apple,Electronics,2,79999,5,18,151998.1,124798.44,27199.66,2025-04-13,Dibrugarh,Andhra Pradesh
ORD101187,CUST6187,Saksham Saraf,Female,53,saanvikannan@example.net,9364881807,iPhone 15,Apple,Electronics,2,79999,15,18,135998.3,124798.44,11199.86,2024-10-28,Guna,Mizoram
ORD101188,CUST6188,Oni De,Male,54,abhimanyupant@example.com,9445389942,HP Pavilion,HP,Laptop,4,65999,5,18,250796.2,205916.88,44879.32,2024-07-10,Navi Mumbai,Mizoram
ORD101189,CUST6189,Shivansh Srivastava,Female,50,yugsur@example.net,9162584093,HP Pavilion,HP,Laptop,4,65999,10,18,237596.4,205916.88,31679.52,2023-09-20,Kakinada,Arunachal Pradesh
ORD101190,CUST6190,Kashish Sodhi,Male,34,pavanigill@example.net,9364621201,HP Pavilion,HP,Laptop,3,65999,0,18,197997.0,154437.66,43559.34,2025-05-15,Bhagalpur,Manipur
ORD101191,CUST6191,Jeevika Malhotra,Male,29,xavierbhatia@example.org,9363248081,HP Pavilion,HP,Laptop,3,65999,15,18,168297.45,154437.66,13859.79,2024-06-16,Kalyan-Dombivli,Goa
ORD101192,CUST6192,Nisha Dhaliwal,Male,20,lavanya50@example.net,9783693136,HP Pavilion,HP,Laptop,5,65999,10,18,296995.5,257396.1,39599.4,2024-09-01,Satara,Gujarat
ORD101193,CUST6193,Thomas Chaudhry,Female,42,kevindua@example.com,9258441714,iPhone 15,Apple,Electronics,4,79999,15,18,271996.6,249596.88,22399.72,2024-12-13,Satna,Mizoram
ORD101194,CUST6194,Faris Ratta,Female,48,inarasimhan@example.com,9414405482,Galaxy S24,Samsung,Electronics,3,74999,15,18,191247.45,175497.66,15749.79,2023-10-18,Kishanganj,Kerala
ORD101195,CUST6195,Yashodhara Bobal,Female,59,triptidesai@example.com,9197906513,HP Pavilion,HP,Laptop,5,65999,0,18,329995.0,257396.1,72598.9,2023-10-25,Ichalkaranji,Rajasthan
ORD101196,CUST6196,Vasana Sawhney,Male,52,shivani83@example.net,9776990782,Galaxy S24,Samsung,Electronics,4,74999,10,18,269996.4,233996.88,35999.52,2023-09-22,Bhiwandi,Jharkhand
ORD101197,CUST6197,Bina Dara,Male,34,nadkarniabhimanyu@example.com,9545400451,iPhone 15,Apple,Electronics,3,79999,15,18,203997.45,187197.66,16799.79,2023-06-23,Orai,Andhra Pradesh
ORD101198,CUST6198,Ekiya Lall,Male,18,umang23@example.com,9772974070,HP Pavilion,HP,Laptop,2,65999,10,18,118798.2,102958.44,15839.76,2024-01-26,Kulti,Madhya Pradesh
ORD101199,CUST6199,Abeer Kumer,Male,44,watikasekhon@example.com,9684449527,Galaxy S24,Samsung,Electronics,3,74999,15,18,191247.45,175497.66,15749.79,2023-02-11,Khandwa,Uttar Pradesh
ORD101200,CUST6200,Vincent Vohra,Male,36,viraj10@example.org,9763249095,iPhone 15,Apple,Electronics,1,79999,0,18,79999.0,62399.22,17599.78,2023-11-05,Haridwar,Madhya Pradesh
ORD101201,CUST6201,Eshana Bahri,Female,24,tkhurana@example.org,9695401051,iPhone 15,Apple,Electronics,5,79999,15,18,339995.75,311996.1,27999.65,2023-08-29,Haldia,Sikkim
ORD101202,CUST6202,Diya Memon,Male,44,omaja44@example.org,9537948446,HP Pavilion,HP,Laptop,4,65999,5,18,250796.2,205916.88,44879.32,2025-01-04,Adoni,Uttar Pradesh
ORD101203,CUST6203,Shivansh Kohli,Male,54,tanveer67@example.org,9915714615,HP Pavilion,HP,Laptop,2,65999,10,18,118798.2,102958.44,15839.76,2024-08-16,Gaya,Haryana
ORD101204,CUST6204,Azaan Dada,Female,44,nlad@example.org,9955009991,Dell Inspiron,Dell,Laptop,4,58999,10,18,212396.4,184076.88,28319.52,2024-07-05,Bhilwara,Andhra Pradesh
ORD101205,CUST6205,Barkha Iyengar,Male,19,hitesh33@example.org,9104815152,Galaxy S24,Samsung,Electronics,3,74999,0,18,224997.0,175497.66,49499.34,2024-01-06,Yamunanagar,Bihar
ORD101206,CUST6206,Baljiwan Bail,Female,19,saanvigupta@example.org,9188250355,iPhone 15,Apple,Electronics,4,79999,10,18,287996.4,249596.88,38399.52,2023-09-13,Hajipur,Karnataka
ORD101207,CUST6207,Ikshita Sachar,Male,51,yahvi37@example.com,9244105605,iPhone 15,Apple,Electronics,1,79999,5,18,75999.05,62399.22,13599.83,2023-04-06,Hapur,Kerala
ORD101208,CUST6208,Nakul Hayre,Male,41,tbanerjee@example.net,9762825854,Dell Inspiron,Dell,Laptop,3,58999,15,18,150447.45,138057.66,12389.79,2024-08-03,Sonipat,Karnataka
ORD101209,CUST6209,Yashica Modi,Male,28,sarthak13@example.org,9894948594,Dell Inspiron,Dell,Laptop,1,58999,15,18,50149.15,46019.22,4129.93,2023-11-12,Tirunelveli,Manipur
ORD101210,CUST6210,Mitali Bhat,Female,23,fvarughese@example.org,9789159301,Dell Inspiron,Dell,Laptop,5,58999,15,18,250745.75,230096.1,20649.65,2024-02-29,Mumbai,Assam
ORD101211,CUST6211,Matthew More,Male,25,butalaveda@example.net,9944639845,HP Pavilion,HP,Laptop,3,65999,15,18,168297.45,154437.66,13859.79,2023-06-22,Muzaffarpur,Bihar
ORD101212,CUST6212,Warjas Yogi,Male,57,osabharwal@example.net,9563939605,Galaxy S24,Samsung,Electronics,4,74999,15,18,254996.6,233996.88,20999.72,2023-05-05,Gopalpur,West Bengal
ORD101213,CUST6213,Jalsa Sehgal,Male,30,walivasatika@example.com,9129783382,iPhone 15,Apple,Electronics,5,79999,5,18,379995.25,311996.1,67999.15,2023-07-07,Faridabad,Himachal Pradesh
ORD101214,CUST6214,Falak Borra,Male,54,vmenon@example.net,9553087429,iPhone 15,Apple,Electronics,2,79999,10,18,143998.2,124798.44,19199.76,2024-08-20,Bhubaneswar,Telangana
ORD101215,CUST6215,Bhavna Kadakia,Female,52,advikasridhar@example.org,9748803390,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2023-01-23,Adoni,Karnataka
ORD101216,CUST6216,Ekavir Naik,Female,53,chowdhuryyash@example.com,9593063764,Dell Inspiron,Dell,Laptop,2,58999,10,18,106198.2,92038.44,14159.76,2023-02-23,Raichur,Uttarakhand
ORD101217,CUST6217,Anmol Chowdhury,Female,45,kaurwidisha@example.com,9365868749,HP Pavilion,HP,Laptop,2,65999,0,18,131998.0,102958.44,29039.56,2023-10-22,Tiruchirappalli,Sikkim
ORD101218,CUST6218,Yashoda Kala,Female,20,varenyaparmer@example.com,9447384508,iPhone 15,Apple,Electronics,5,79999,5,18,379995.25,311996.1,67999.15,2023-03-09,Mysore,Tamil Nadu
ORD101219,CUST6219,Abhimanyu Kadakia,Female,21,senfaris@example.org,9199929581,iPhone 15,Apple,Electronics,3,79999,15,18,203997.45,187197.66,16799.79,2024-05-02,Guwahati,Jharkhand
ORD101220,CUST6220,Devika Choudhury,Male,43,kmerchant@example.net,9663224055,Galaxy S24,Samsung,Electronics,2,74999,5,18,142498.1,116998.44,25499.66,2024-02-06,Srikakulam,Tripura
ORD101221,CUST6221,Maya Krishnamurthy,Female,56,finn69@example.org,9643699391,iPhone 15,Apple,Electronics,2,79999,5,18,151998.1,124798.44,27199.66,2023-07-04,Bharatpur,Rajasthan
ORD101222,CUST6222,Hiral D’Alia,Female,55,raggarwal@example.net,9973700477,HP Pavilion,HP,Laptop,5,65999,5,18,313495.25,257396.1,56099.15,2025-05-08,Avadi,Karnataka
ORD101223,CUST6223,Anjali Vala,Female,42,reyansh51@example.org,9864654049,Dell Inspiron,Dell,Laptop,2,58999,10,18,106198.2,92038.44,14159.76,2024-07-04,Imphal,Mizoram
ORD101224,CUST6224,Arya Sheth,Female,41,nigamanusha@example.org,9857783114,HP Pavilion,HP,Laptop,3,65999,5,18,188097.15,154437.66,33659.49,2024-06-21,Jodhpur,Bihar
ORD101225,CUST6225,Om Grewal,Female,20,bhanumati92@example.com,9822699054,HP Pavilion,HP,Laptop,4,65999,15,18,224396.6,205916.88,18479.72,2024-08-07,Ramagundam,Haryana
ORD101226,CUST6226,Brijesh Pall,Female,42,imaran73@example.net,9350436976,Galaxy S24,Samsung,Electronics,5,74999,5,18,356245.25,292496.1,63749.15,2023-03-15,Adoni,Maharashtra
ORD101227,CUST6227,Madhavi Pathak,Male,37,nandini69@example.com,9665180992,HP Pavilion,HP,Laptop,4,65999,15,18,224396.6,205916.88,18479.72,2024-02-11,Haldia,Mizoram
ORD101228,CUST6228,Pushti Choudhary,Female,43,bahadurjit07@example.com,9131565594,HP Pavilion,HP,Laptop,1,65999,0,18,65999.0,51479.22,14519.78,2023-08-23,Bongaigaon,Tripura
ORD101229,CUST6229,Sachi Nadig,Female,43,daraaarini@example.com,9612910886,iPhone 15,Apple,Electronics,4,79999,0,18,319996.0,249596.88,70399.12,2024-07-11,Belgaum,Haryana
ORD101230,CUST6230,Ojasvi Ahluwalia,Male,54,matthewbobal@example.com,9656938453,Dell Inspiron,Dell,Laptop,5,58999,15,18,250745.75,230096.1,20649.65,2023-02-21,Mahbubnagar,Goa
ORD101231,CUST6231,Oviya Sood,Male,53,yagneshghosh@example.net,9390574348,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2024-04-02,Pallavaram,Haryana
ORD101232,CUST6232,Rushil Ravel,Female,40,lipikasarkar@example.com,9334554196,iPhone 15,Apple,Electronics,2,79999,0,18,159998.0,124798.44,35199.56,2023-08-09,Etawah,Mizoram
ORD101233,CUST6233,Pratyush Dugar,Female,34,rohan29@example.net,9970151371,Dell Inspiron,Dell,Laptop,5,58999,15,18,250745.75,230096.1,20649.65,2023-12-05,Ajmer,Odisha
ORD101234,CUST6234,Pahal Singh,Female,18,nattyatin@example.org,9171893905,iPhone 15,Apple,Electronics,5,79999,0,18,399995.0,311996.1,87998.9,2023-08-06,Bellary,Himachal Pradesh
ORD101235,CUST6235,Nihal Karnik,Male,30,yatan73@example.net,9687932094,Galaxy S24,Samsung,Electronics,3,74999,5,18,213747.15,175497.66,38249.49,2024-01-30,Sambalpur,Tripura
ORD101236,CUST6236,Saksham Dhar,Female,44,dguha@example.net,9169769471,Galaxy S24,Samsung,Electronics,1,74999,5,18,71249.05,58499.22,12749.83,2023-04-28,Maheshtala,Arunachal Pradesh
ORD101237,CUST6237,Yashasvi Dutt,Male,42,omkaar36@example.com,9729739721,HP Pavilion,HP,Laptop,3,65999,10,18,178197.3,154437.66,23759.64,2025-02-16,Kharagpur,Goa
ORD101238,CUST6238,Jacob Konda,Male,47,usandal@example.net,9126293408,iPhone 15,Apple,Electronics,3,79999,10,18,215997.3,187197.66,28799.64,2024-02-03,Unnao,Meghalaya
ORD101239,CUST6239,Waida Kalla,Male,22,nattbaljiwan@example.com,9148986010,Galaxy S24,Samsung,Electronics,4,74999,10,18,269996.4,233996.88,35999.52,2025-01-16,Berhampur,Tripura
ORD101240,CUST6240,Madhavi Mital,Female,40,epingle@example.com,9996983817,iPhone 15,Apple,Electronics,3,79999,5,18,227997.15,187197.66,40799.49,2024-08-20,Ongole,Punjab
ORD101241,CUST6241,Reyansh Doctor,Male,53,sameshchanda@example.net,9661365849,HP Pavilion,HP,Laptop,4,65999,0,18,263996.0,205916.88,58079.12,2024-07-06,Pallavaram,Rajasthan
ORD101242,CUST6242,Dalbir Bhasin,Female,50,vivaan63@example.org,9648451932,HP Pavilion,HP,Laptop,5,65999,10,18,296995.5,257396.1,39599.4,2023-04-13,Bikaner,Chhattisgarh
ORD101243,CUST6243,Jalsa Mody,Male,37,vivaan79@example.net,9548841199,Galaxy S24,Samsung,Electronics,2,74999,5,18,142498.1,116998.44,25499.66,2024-01-10,Mahbubnagar,Tripura
ORD101244,CUST6244,Kavya Goda,Female,32,oliver21@example.net,9417814634,Galaxy S24,Samsung,Electronics,4,74999,0,18,299996.0,233996.88,65999.12,2023-08-10,Khandwa,Tripura
