Employee_ID,Name,Gender,Department,City,Joining_Date,Experience_Years,Salary,Bonus,Performance_Rating
E1564,Diya Verma,Male,Operations,Jaipur,2021-10-08,8.2,117718,29750.0,5
E1565,Diya Sharma,Female,IT,Hyderabad,2013-01-09,4.7,52281,21146.0,5
E1566,Rahul Kumar,Female,Sales,Lucknow,2019-03-28,12.6,125313,10162.0,5
E1567,Aarav Joshi,Male,IT,Bengaluru,2021-04-14,2.6,61746,40027.0,5
E1568,Neha Mehta,Female,Operations,Delhi,2016-10-18,15.2,161532,16380.0,3
E1569,Riya Singh,Female,Operations,Bengaluru,2016-02-19,6.1,152131,8047.0,4
E1570,Diya Mehta,Male,Operations,Mumbai,2013-12-03,12.1,39279,39814.0,4
E1571,Neha Joshi,Female,Marketing,Lucknow,2020-03-30,9.8,141331,39144.0,2
E1572,Neha Mehta,Male,Operations,Hyderabad,2022-03-02,7.2,61999,14643.0,5
E1573,Rahul Singh,Male,Sales,Bengaluru,2022-07-26,16.4,72570,9279.0,5
E1574,Riya Kumar,Female,Operations,Pune,2023-09-19,19.0,170577,42466.0,4
E1575,Aarav Patel,Male,Sales,Jaipur,2014-08-05,15.3,79040,31244.0,4
E1576,Riya Verma,Male,Sales,Bengaluru,2023-04-25,2.3,139716,47030.0,4
E1577,Ananya Joshi,Male,HR,Pune,2021-02-04,9.0,151179,42576.0,3
E1578,Amit Mehta,Female,Finance,Hyderabad,2014-08-20,1.1,146264,15125.0,3
E1579,Priya Joshi,Male,HR,Bengaluru,2021-07-15,13.1,144478,46300.0,4
E1580,Karan Das,Male,HR,Mumbai,2015-02-22,15.5,30561,17540.0,3
E1581,Priya Kumar,Male,Sales,Pune,2024-12-18,11.2,83682,12644.0,5
E1582,Diya Das,Female,Operations,Jaipur,2015-02-28,18.8,52121,28680.0,5
E1583,Vivaan Yadav,Female,Sales,Jaipur,2021-08-25,16.2,34845,45234.0,4
E1584,Aditya Patel,Male,HR,Mumbai,2016-11-23,19.7,58785,27764.0,5
E1585,Priya Sharma,Male,Sales,Bengaluru,2019-07-16,18.6,29361,36669.0,4
E1586,Ananya Yadav,Female,IT,Pune,2020-05-08,2.1,34669,33400.0,2
E1587,Rahul Sharma,Male,IT,Lucknow,2018-06-08,2.8,128871,10453.0,2
E1588,Aditya Kumar,Female,Sales,Lucknow,2017-04-16,14.1,166308,16278.0,2
E1589,Priya Yadav,Female,Marketing,Jaipur,2017-10-01,4.1,173601,35013.0,5
E1590,Ananya Yadav,Female,Finance,Pune,2012-10-26,7.7,150079,29286.0,3
E1591,Neha Sharma,Female,Finance,Jaipur,2022-12-15,11.8,101812,44070.0,4
E1592,Rahul Singh,Female,Operations,Hyderabad,2025-03-22,19.7,103059,8666.0,2
E1593,Diya Joshi,Male,Sales,Hyderabad,2015-09-30,13.6,114810,31984.0,3
E1594,Sneha Yadav,Female,IT,Jaipur,2018-11-21,4.9,157962,34542.0,5
E1595,Rahul Yadav,Male,Marketing,Mumbai,2017-05-14,15.3,167259,14853.0,5
E1596,Aditya Mehta,Male,Sales,Delhi,2016-05-22,18.0,133433,39960.0,4
E1597,Riya Gupta,Female,Sales,Delhi,2017-08-13,7.7,90922,45884.0,2
E1598,Sneha Gupta,Male,Operations,Bengaluru,2014-04-28,11.6,158271,16328.0,2
E1599,Amit Sharma,Female,Marketing,Lucknow,2024-02-15,11.1,47621,20741.0,4
E1600,Rahul Verma,Male,Operations,Jaipur,2025-06-05,5.0,128423,6300.0,5
E1601,Priya Das,Female,IT,Pune,2018-09-22,17.1,44157,30804.0,2
E1602,Rahul Gupta,Male,IT,Delhi,2018-07-07,11.9,36900,17146.0,3
E1603,Ananya Kumar,Female,Marketing,Lucknow,2014-02-17,18.7,35231,25835.0,4
E1604,Amit Gupta,Male,Operations,Mumbai,2016-07-07,11.2,28707,10315.0,5
E1605,Aditya Das,Female,IT,Hyderabad,2019-08-14,10.9,163760,22861.0,2
E1606,Rahul Sharma,Female,HR,Pune,2015-01-26,19.1,97278,28464.0,5
E1607,Aditya Joshi,Female,Sales,Jaipur,2024-10-05,5.6,91951,41506.0,2
E1608,Sneha Yadav,Female,Sales,Lucknow,2025-06-28,11.3,162533,36486.0,3
E1609,Karan Gupta,Female,Finance,Jaipur,2022-04-27,19.5,148459,34734.0,5
E1610,Priya Patel,Male,Sales,Hyderabad,2012-11-10,12.7,152419,5134.0,3
E1611,Neha Singh,Female,IT,Jaipur,2021-04-26,15.2,120858,45457.0,4
E1612,Karan Joshi,Female,Sales,Jaipur,2015-07-01,1.6,138345,29644.0,2
E1613,Riya Singh,Male,Finance,Jaipur,2023-07-26,3.0,154572,44605.0,3
E1614,Vivaan Das,Male,IT,Pune,2020-11-07,9.5,77382,12090.0,3
E1615,Riya Mehta,Female,IT,Hyderabad,2012-11-07,13.3,77245,23938.0,4
E1616,Karan Joshi,Male,Finance,Bengaluru,2021-08-24,1.0,33981,39773.0,5
E1617,Neha Singh,Male,HR,Lucknow,2024-11-23,4.5,75443,11166.0,4
E1618,Aarav Verma,Female,Marketing,Mumbai,2014-03-27,14.2,46851,29461.0,2
E1619,Ananya Joshi,Male,Sales,Pune,2018-01-13,5.5,128268,24095.0,5
E1620,Priya Gupta,Male,IT,Jaipur,2023-07-05,14.5,105352,17732.0,5
E1621,Vivaan Das,Female,HR,Delhi,2018-01-14,5.3,175530,45294.0,3
E1622,Diya Verma,Female,IT,Delhi,2014-01-05,12.2,71342,18461.0,4
E1623,Amit Joshi,Female,Marketing,Pune,2015-05-13,12.7,179098,28335.0,3
E1624,Amit Joshi,Female,HR,Jaipur,2013-12-18,4.0,111470,44919.0,3
E1625,Priya Gupta,Female,Sales,Bengaluru,2014-07-09,3.2,133734,12422.0,2
E1626,Aarav Gupta,Female,Operations,Lucknow,2019-10-25,18.0,110510,13706.0,4
E1627,Aarav Patel,Male,Marketing,Mumbai,2015-01-28,3.5,113903,7723.0,4
E1628,Amit Patel,Female,IT,Mumbai,2016-08-05,4.6,47112,46423.0,3
E1629,Aarav Mehta,Female,IT,Pune,2012-01-08,1.8,48590,48483.0,4
E1630,Karan Joshi,Female,Finance,Delhi,2020-11-22,4.0,135726,6941.0,4
E1631,Priya Mehta,Female,HR,Bengaluru,2014-12-19,14.9,106166,32322.0,3
E1632,Vivaan Joshi,Male,IT,Pune,2017-03-03,12.6,25546,41866.0,3
E1633,Amit Singh,Male,Sales,Mumbai,2017-05-24,16.8,25348,14296.0,2
E1634,Rahul Kumar,Female,Operations,Hyderabad,2015-09-26,16.7,130766,39830.0,5
E1635,Aarav Gupta,Male,Marketing,Jaipur,2015-02-13,8.8,170257,31667.0,3
E1636,Vivaan Joshi,Male,HR,Pune,2014-02-18,4.9,143855,35023.0,2
E1637,Priya Singh,Female,HR,Lucknow,2015-10-20,0.4,56434,6737.0,3
E1638,Diya Patel,Female,Finance,Delhi,2013-10-30,1.6,153676,13109.0,5
E1639,Amit Singh,Female,Finance,Delhi,2015-06-04,19.0,37096,46676.0,3
E1640,Amit Singh,Female,Marketing,Mumbai,2015-02-16,2.8,47831,,3
E1641,Diya Kumar,Male,HR,Mumbai,2025-09-04,10.2,77330,42044.0,5
E1642,Aarav Gupta,Female,HR,Hyderabad,2023-01-16,14.4,90752,25392.0,5
E1643,Aditya Yadav,Male,Operations,Pune,2015-02-26,18.9,112923,24914.0,2
E1644,Rahul Kumar,Female,HR,Delhi,2018-08-03,9.9,90749,26802.0,3
E1645,Aarav Verma,Female,Finance,Jaipur,2021-11-21,1.9,150634,16630.0,5
E1646,Rahul Kumar,Female,Operations,Jaipur,2019-10-08,2.2,169001,35276.0,5
E1647,Riya Verma,Male,Operations,Hyderabad,2015-08-22,9.9,143152,27599.0,3
E1648,Karan Yadav,Male,Marketing,Delhi,2025-04-20,13.4,112220,34476.0,2
E1649,Vivaan Kumar,Female,Sales,Delhi,2012-02-14,5.4,161257,37429.0,4
E1650,Ananya Gupta,Male,Finance,Jaipur,2023-01-29,4.1,68814,34795.0,4
E1651,Diya Joshi,Male,HR,Mumbai,2019-01-23,7.3,111218,11152.0,5
E1652,Amit Kumar,Male,Sales,Bengaluru,2019-03-06,1.1,54004,9409.0,5
E1653,Riya Mehta,Male,Finance,Pune,2016-08-01,2.6,141816,14153.0,2
E1654,Priya Joshi,Female,Finance,Delhi,2016-09-11,8.5,28891,39865.0,5
E1655,Priya Singh,Female,Marketing,Delhi,2022-08-17,2.5,144828,,3
E1656,Diya Sharma,Female,Sales,Mumbai,2018-11-13,15.1,120117,23097.0,2
E1657,Karan Joshi,Male,Operations,Delhi,2024-12-22,11.1,134551,26205.0,2
E1658,Aditya Das,Male,Sales,Bengaluru,2021-04-23,10.8,160940,45388.0,5
E1659,Aditya Kumar,Female,Marketing,Hyderabad,2017-12-28,9.9,95025,33596.0,4
E1660,Vivaan Patel,Male,HR,Jaipur,2012-06-05,1.5,74576,25246.0,3
E1661,Diya Mehta,Male,Operations,Lucknow,2019-09-22,0.5,152367,13639.0,2
E1662,Vivaan Gupta,Male,IT,Delhi,2020-07-23,17.7,106136,15583.0,3
E1663,Ananya Patel,Female,Marketing,Pune,2024-09-13,13.8,79433,,5
E1664,Neha Verma,Female,Marketing,Pune,2023-06-10,7.1,151699,14829.0,5
E1665,Aarav Joshi,Male,IT,Bengaluru,2012-05-20,15.0,99230,23305.0,3
E1666,Karan Sharma,Male,Operations,Hyderabad,2020-05-06,14.4,117062,18065.0,5
E1667,Sneha Yadav,Female,Sales,Bengaluru,2017-03-27,18.7,158937,36954.0,5
E1668,Aditya Gupta,Male,IT,Delhi,2024-08-24,19.8,177798,18257.0,2
E1669,Rahul Patel,Male,IT,Bengaluru,2023-11-15,18.2,65298,27167.0,4
E1670,Riya Sharma,Male,Sales,Lucknow,2014-02-24,13.2,58592,38451.0,2
E1671,Aarav Verma,Male,HR,Pune,2019-11-18,12.6,99874,31856.0,4
E1672,Priya Yadav,Male,Finance,Delhi,2012-07-02,15.9,174652,33563.0,2
E1673,Riya Patel,Male,Marketing,Hyderabad,2019-01-18,9.7,126117,12968.0,2
E1674,Sneha Mehta,Male,Marketing,Lucknow,2020-01-25,18.3,89821,,3
E1675,Priya Singh,Female,Sales,Mumbai,2024-06-24,16.1,69905,26345.0,3
E1676,Diya Singh,Male,HR,Lucknow,2023-03-12,15.5,95311,12080.0,4
E1677,Neha Das,Female,IT,Lucknow,2020-04-30,2.9,143981,8330.0,2
E1678,Amit Gupta,Male,HR,Mumbai,2022-05-15,11.5,166625,29340.0,5
E1679,Ananya Yadav,Female,IT,Jaipur,2017-03-08,3.2,48410,40645.0,5
E1680,Aarav Verma,Female,Sales,Delhi,2017-06-25,3.2,158146,18953.0,3
E1681,Neha Yadav,Male,Operations,Mumbai,2021-04-29,0.2,149947,12400.0,2
E1682,Aditya Joshi,Female,Sales,Pune,2018-08-29,6.7,107513,22125.0,2
E1683,Riya Joshi,Female,Marketing,Hyderabad,2015-09-27,5.2,157785,10338.0,5
E1684,Vivaan Mehta,Female,Finance,Lucknow,2012-04-16,0.2,41741,26822.0,3
E1685,Rahul Yadav,Female,IT,Mumbai,2014-01-30,0.7,154442,6033.0,2
E1686,Aditya Singh,Female,Sales,Mumbai,2018-08-24,2.4,112853,34607.0,5
E1687,Sneha Sharma,Male,HR,Delhi,2015-05-02,6.3,86934,28053.0,3
E1688,Vivaan Kumar,Male,Sales,Hyderabad,2015-06-02,11.3,126063,40529.0,3
E1689,Rahul Singh,Female,HR,Jaipur,2018-01-13,18.6,88735,11516.0,5
E1690,Aarav Sharma,Female,Sales,Delhi,2024-12-17,6.9,40583,26963.0,3
E1691,Priya Singh,Female,IT,Pune,2024-08-12,10.7,120251,48632.0,3
E1692,Rahul Sharma,Male,Marketing,Hyderabad,2015-05-14,3.0,82231,46895.0,5
E1693,Riya Das,Female,HR,Delhi,2017-05-03,8.3,147689,25753.0,2
E1694,Riya Singh,Male,Sales,Mumbai,2015-06-05,11.6,155521,32732.0,2
E1695,Rahul Patel,Male,Operations,Jaipur,2020-03-23,18.1,107860,36458.0,3
E1696,Aarav Kumar,Female,Marketing,Jaipur,2012-07-14,16.5,125432,38325.0,4
E1697,Aarav Verma,Female,HR,Mumbai,2019-11-20,13.9,138070,26774.0,5
E1698,Priya Patel,Female,HR,Jaipur,2023-11-29,19.1,68438,39227.0,2
E1699,Aditya Joshi,Female,Sales,Lucknow,2019-08-11,15.9,35670,18066.0,5
E1700,Priya Mehta,Female,IT,Delhi,2017-12-28,10.6,50094,36436.0,4
E1701,Ananya Patel,Female,Sales,Pune,2016-06-07,11.4,62400,,4
E1702,Ananya Gupta,Male,Operations,Bengaluru,2017-08-20,17.5,82136,44884.0,3
E1703,Rahul Gupta,Female,IT,Bengaluru,2024-11-04,14.0,56779,6005.0,2
E1704,Priya Verma,Male,Marketing,Pune,2022-06-29,14.3,149067,8960.0,5
E1705,Vivaan Kumar,Male,Finance,Jaipur,2018-12-17,6.3,94305,44022.0,4
E1706,Aarav Mehta,Male,Marketing,Bengaluru,2023-08-10,18.2,58942,34557.0,4
E1707,Amit Verma,Male,IT,Jaipur,2021-04-29,0.7,131012,16138.0,3
E1708,Priya Yadav,Male,HR,Delhi,2020-01-29,4.9,103932,5891.0,4
E1709,Priya Gupta,Male,IT,Pune,2020-11-17,5.7,100255,34066.0,4
E1710,Neha Mehta,Female,Sales,Delhi,2013-07-21,10.1,125208,6169.0,2
E1711,Karan Verma,Male,Operations,Mumbai,2015-12-28,5.2,69462,23152.0,5
E1712,Neha Verma,Male,Operations,Jaipur,2019-08-26,11.6,126752,43969.0,4
E1713,Rahul Yadav,Female,HR,Bengaluru,2013-02-16,5.7,33690,44448.0,3
E1714,Rahul Gupta,Female,IT,Pune,2015-08-12,16.1,148411,22487.0,4
E1715,Aarav Kumar,Male,Marketing,Bengaluru,2022-03-28,13.4,70274,17187.0,2
E1716,Diya Das,Female,Operations,Delhi,2014-11-22,12.3,103154,32768.0,3
E1717,Vivaan Yadav,Female,Operations,Delhi,2012-12-07,1.8,76104,37731.0,2
E1718,Diya Gupta,Male,IT,Delhi,2016-04-28,1.9,170593,23670.0,3
E1719,Amit Gupta,Male,IT,Hyderabad,2020-04-09,3.4,119461,18806.0,5
E1720,Riya Yadav,Female,Operations,Bengaluru,2017-02-11,8.1,45132,43347.0,4
E1721,Aditya Mehta,Female,HR,Jaipur,2018-08-05,16.1,161210,37020.0,3
E1722,Priya Joshi,Female,HR,Jaipur,2020-03-16,13.4,167644,48394.0,3
E1723,Sneha Gupta,Female,IT,Lucknow,2013-05-11,3.4,126870,13973.0,4
E1724,Diya Patel,Female,Operations,Lucknow,2023-10-12,2.2,179880,28481.0,2
E1725,Vivaan Yadav,Male,Sales,Jaipur,2021-11-02,14.8,141040,46099.0,4
E1726,Sneha Yadav,Male,Marketing,Hyderabad,2023-01-11,15.3,38891,46239.0,5
E1727,Rahul Gupta,Female,IT,Bengaluru,2022-09-21,18.2,118785,14484.0,5
E1728,Amit Patel,Male,HR,Hyderabad,2021-09-23,11.4,63131,23377.0,2
E1729,Karan Das,Female,Operations,Jaipur,2012-11-12,12.6,100659,10938.0,4
E1730,Amit Joshi,Male,Sales,Lucknow,2025-08-13,11.5,140978,21372.0,2
E1731,Aarav Joshi,Male,Sales,Pune,2018-04-19,17.1,150727,17517.0,3
E1732,Aditya Singh,Female,IT,Delhi,2015-12-02,12.8,53444,48513.0,4
E1733,Rahul Das,Male,Operations,Lucknow,2015-06-22,17.4,161667,35964.0,3
E1734,Rahul Joshi,Male,Sales,Delhi,2013-06-17,13.0,161509,5751.0,5
E1735,Karan Joshi,Female,Operations,Mumbai,2024-12-23,5.3,138915,22685.0,2
E1736,Sneha Das,Male,Sales,Pune,2017-07-29,1.6,121634,40875.0,2
E1737,Karan Verma,Female,HR,Delhi,2025-06-12,11.0,159078,49917.0,5
E1738,Karan Verma,Male,Operations,Lucknow,2014-04-10,19.4,136653,14900.0,4
E1739,Rahul Sharma,Male,Sales,Lucknow,2014-08-28,15.7,105908,28540.0,2
E1740,Vivaan Yadav,Female,HR,Bengaluru,2018-11-23,4.9,97981,41281.0,4
E1741,Priya Kumar,Female,IT,Jaipur,2021-02-05,4.0,154470,35448.0,5
E1742,Ananya Joshi,Male,IT,Mumbai,2018-08-06,13.4,28339,11089.0,2
E1743,Karan Yadav,Male,Sales,Jaipur,2019-04-24,0.4,43731,22605.0,4
E1744,Sneha Joshi,Male,Marketing,Jaipur,2013-03-11,18.3,112615,40593.0,5
E1745,Amit Verma,Male,Sales,Jaipur,2021-05-24,13.5,151244,34225.0,3
E1746,Priya Yadav,Female,HR,Jaipur,2014-06-21,12.0,39578,33897.0,3
E1747,Riya Singh,Male,Finance,Jaipur,2023-06-12,13.1,74734,30762.0,2
E1748,Amit Gupta,Male,IT,Delhi,2021-12-30,9.3,80259,15165.0,3
E1749,Priya Singh,Female,Finance,Delhi,2012-08-08,12.8,167034,25357.0,5
E1750,Priya Das,Female,Operations,Pune,2019-11-13,8.3,69771,46205.0,3
E1751,Amit Das,Female,Sales,Mumbai,2022-10-23,17.3,138904,33889.0,3
E1752,Vivaan Verma,Female,Operations,Hyderabad,2016-09-13,8.4,42926,17768.0,4
E1753,Amit Joshi,Male,Finance,Mumbai,2019-10-18,5.2,63127,20696.0,2
E1754,Diya Mehta,Female,HR,Lucknow,2019-05-02,1.6,127281,38404.0,4
E1755,Diya Gupta,Male,Operations,Pune,2016-04-26,5.5,58689,20092.0,2
E1756,Karan Singh,Female,HR,Bengaluru,2018-12-25,5.3,31334,20417.0,2
E1757,Sneha Verma,Female,HR,Mumbai,2016-04-05,9.4,76030,43657.0,2
E1758,Rahul Verma,Female,Sales,Mumbai,2012-05-07,2.8,111312,33245.0,3
E1759,Amit Kumar,Male,Operations,Lucknow,2025-08-05,14.5,93597,21612.0,5
E1760,Karan Gupta,Male,IT,Hyderabad,2015-04-20,8.9,71860,39965.0,2
E1761,Neha Mehta,Male,Finance,Hyderabad,2021-05-21,19.9,117588,5643.0,2
E1762,Aditya Sharma,Male,HR,Delhi,2017-03-15,17.2,171328,41753.0,2
E1763,Priya Mehta,Male,Finance,Bengaluru,2025-02-15,4.8,88680,42395.0,2
E1764,Sneha Mehta,Female,Finance,Pune,2024-12-16,6.0,122206,7338.0,4
E1765,Aarav Yadav,Female,Sales,Lucknow,2016-03-17,16.8,55594,49172.0,3
E1766,Vivaan Kumar,Male,HR,Delhi,2017-03-10,14.4,84726,25550.0,5
E1767,Ananya Verma,Female,IT,Bengaluru,2012-02-20,15.8,46891,25798.0,5
E1768,Riya Gupta,Male,Operations,Lucknow,2024-05-11,11.5,93383,26297.0,5
E1769,Priya Joshi,Male,Finance,Delhi,2018-01-27,8.5,149750,36755.0,2
E1770,Aarav Yadav,Male,HR,Bengaluru,2016-01-08,9.2,95898,21457.0,5
E1771,Aarav Sharma,Female,Sales,Bengaluru,2024-07-19,1.4,171195,21163.0,3
E1772,Aarav Joshi,Male,Sales,Hyderabad,2021-07-08,11.4,26486,31067.0,5
E1773,Ananya Yadav,Female,Finance,Jaipur,2019-05-24,11.2,44622,9289.0,5
E1774,Vivaan Yadav,Female,Operations,Pune,2014-01-16,5.7,35746,10960.0,2
E1775,Vivaan Mehta,Female,IT,Hyderabad,2016-05-19,18.8,99404,11812.0,5
E1776,Sneha Singh,Male,HR,Lucknow,2014-03-29,20.0,58672,41583.0,3
E1777,Riya Patel,Female,Marketing,Delhi,2019-05-05,10.2,38199,9024.0,5
E1778,Aditya Kumar,Male,Marketing,Lucknow,2024-04-18,18.9,177094,6481.0,3
E1779,Sneha Singh,Female,Operations,Bengaluru,2021-02-03,16.2,170310,15046.0,3
E1780,Sneha Verma,Female,Sales,Bengaluru,2012-09-13,7.0,136815,46394.0,4
E1781,Karan Sharma,Male,Operations,Lucknow,2014-05-08,19.6,92988,8328.0,4
E1782,Priya Das,Male,Sales,Mumbai,2018-11-28,11.1,145453,38988.0,5
E1783,Aarav Patel,Male,Marketing,Delhi,2020-06-24,16.2,127630,29251.0,5
E1784,Aditya Mehta,Male,Marketing,Delhi,2021-06-28,14.3,52606,6638.0,3
E1785,Amit Sharma,Female,Finance,Jaipur,2024-07-30,10.4,161952,8811.0,2
E1786,Rahul Yadav,Female,HR,Mumbai,2017-10-24,8.4,96548,40531.0,4
E1787,Neha Yadav,Male,HR,Pune,2013-09-06,19.2,74132,5743.0,3
E1788,Aarav Mehta,Female,Sales,Pune,2017-07-27,11.9,32385,30608.0,4
E1789,Riya Yadav,Female,Finance,Jaipur,2018-06-20,7.2,90486,29334.0,5
E1790,Neha Kumar,Male,Marketing,Lucknow,2019-05-14,9.4,46580,25978.0,2
E1791,Vivaan Joshi,Female,HR,Bengaluru,2024-04-17,0.8,138794,38542.0,2
E1792,Vivaan Patel,Female,Sales,Pune,2016-06-08,11.6,72423,20114.0,3
E1793,Vivaan Gupta,Male,Finance,Bengaluru,2023-01-08,12.2,110803,28632.0,4
E1794,Riya Verma,Male,IT,Lucknow,2016-01-21,4.3,81680,32839.0,2
E1795,Rahul Yadav,Male,HR,Lucknow,2019-12-31,14.1,144313,7881.0,2
E1796,Riya Singh,Female,Finance,Delhi,2024-02-14,13.6,80132,31395.0,2
E1797,Riya Mehta,Female,IT,Bengaluru,2019-05-08,3.0,73414,26442.0,2
E1798,Aarav Kumar,Female,Sales,Pune,2015-06-01,4.1,39973,27662.0,2
E1799,Amit Sharma,Male,Operations,Pune,2021-01-18,9.2,174374,18043.0,4
E1800,Vivaan Gupta,Male,Marketing,Hyderabad,2024-07-09,11.2,124174,7192.0,5
E1801,Diya Joshi,Female,Finance,Hyderabad,2020-03-14,4.3,69802,17385.0,3
E1802,Riya Verma,Male,Sales,Delhi,2023-07-06,15.8,78202,47298.0,3
E1803,Sneha Sharma,Male,Finance,Hyderabad,2012-11-10,16.4,35148,15899.0,4
E1804,Diya Yadav,Male,HR,Bengaluru,2014-08-05,7.9,121484,44104.0,3
E1805,Diya Patel,Female,Finance,Jaipur,2020-05-30,12.8,89899,26739.0,5
E1806,Ananya Das,Female,Marketing,Bengaluru,2021-01-01,4.8,55433,20096.0,3
E1807,Aarav Singh,Male,Finance,Jaipur,2015-06-13,16.6,65046,22417.0,3
E1808,Diya Joshi,Female,Operations,Mumbai,2023-10-09,2.1,175180,42378.0,5
E1809,Diya Yadav,Female,Finance,Mumbai,2023-04-16,11.7,150064,16083.0,5
E1810,Aarav Verma,Male,Finance,Lucknow,2019-10-01,15.8,76822,23822.0,2
E1811,Amit Mehta,Male,IT,Delhi,2024-06-21,0.7,123432,30415.0,4
E1812,Riya Joshi,Male,IT,Jaipur,2019-02-09,0.6,78283,18803.0,3
E1813,Riya Gupta,Female,HR,Jaipur,2012-08-13,14.2,116266,16474.0,5
E1814,Karan Joshi,Male,Finance,Pune,2016-12-14,9.5,133676,37821.0,5
E1815,Sneha Patel,Female,IT,Bengaluru,2022-12-05,19.8,62300,44837.0,3
E1816,Rahul Das,Female,HR,Jaipur,2017-02-11,19.9,72850,36395.0,4
E1817,Vivaan Gupta,Male,HR,Delhi,2018-03-24,18.2,148491,47632.0,3
E1818,Karan Gupta,Male,Marketing,Delhi,2024-02-22,10.9,113464,25890.0,5
E1819,Amit Gupta,Male,Operations,Lucknow,2013-09-16,12.4,85773,36718.0,5
E1820,Riya Das,Male,IT,Jaipur,2023-07-03,19.2,161226,28741.0,5
E1821,Riya Mehta,Male,Marketing,Jaipur,2025-07-25,17.6,46972,20755.0,4
E1822,Riya Patel,Male,Finance,Mumbai,2023-08-29,17.0,165777,25542.0,2
E1823,Karan Joshi,Female,HR,Bengaluru,2019-04-01,12.2,157808,17389.0,2
E1824,Ananya Kumar,Male,Operations,Hyderabad,2012-11-09,11.8,109827,40647.0,3
E1825,Amit Yadav,Male,Marketing,Hyderabad,2015-04-19,8.1,26439,21829.0,3
E1826,Amit Joshi,Female,HR,Hyderabad,2017-09-10,14.7,127975,12014.0,2
E1827,Aditya Patel,Female,Finance,Hyderabad,2019-09-04,17.9,150106,46589.0,5
E1828,Sneha Das,Male,Sales,Delhi,2017-07-19,6.2,92048,9679.0,3
E1829,Diya Sharma,Female,HR,Jaipur,2021-12-30,3.3,103673,36618.0,4
E1830,Karan Kumar,Male,Marketing,Lucknow,2020-08-20,0.4,83903,48794.0,3
E1831,Riya Gupta,Female,Sales,Mumbai,2015-11-19,16.1,39432,19631.0,4
E1832,Rahul Gupta,Male,Marketing,Bengaluru,2020-06-23,8.8,133576,42394.0,5
E1833,Aarav Singh,Male,HR,Hyderabad,2014-10-18,5.8,52112,11547.0,5
E1834,Amit Patel,Female,Sales,Hyderabad,2023-05-25,6.9,71273,16620.0,5
E1835,Priya Singh,Male,Finance,Delhi,2020-03-27,16.8,59282,46523.0,3
E1836,Ananya Patel,Male,Finance,Bengaluru,2022-04-15,2.4,117846,25953.0,2
E1837,Rahul Sharma,Female,Finance,Mumbai,2014-04-06,12.6,136366,10998.0,4
E1838,Vivaan Kumar,Male,Finance,Delhi,2017-04-10,6.6,130134,45949.0,5
E1839,Vivaan Gupta,Female,IT,Pune,2012-08-12,6.0,43674,35107.0,3
E1840,Priya Kumar,Female,Finance,Delhi,2020-02-13,5.4,144184,43132.0,3
E1841,Aarav Gupta,Female,IT,Hyderabad,2024-12-27,5.3,149067,19870.0,5
E1842,Neha Gupta,Female,Sales,Mumbai,2019-09-06,9.1,139073,44093.0,3
E1843,Amit Kumar,Female,Sales,Hyderabad,2022-04-12,12.0,40519,39961.0,2
E1844,Rahul Mehta,Female,Finance,Jaipur,2016-04-10,6.4,122658,10752.0,3
E1845,Neha Gupta,Male,Finance,Mumbai,2024-04-08,1.4,140810,39396.0,3
E1846,Vivaan Singh,Male,Operations,Bengaluru,2014-05-12,15.3,32851,42324.0,4
E1847,Ananya Das,Female,IT,Bengaluru,2014-01-07,7.6,164492,19023.0,5
E1848,Vivaan Joshi,Female,Marketing,Bengaluru,2016-02-29,0.4,87582,42347.0,5
E1849,Rahul Verma,Male,Finance,Pune,2019-01-18,13.0,48044,14969.0,3
E1850,Karan Kumar,Female,HR,Lucknow,2018-08-27,15.3,34375,30324.0,5
E1851,Karan Sharma,Male,Finance,Bengaluru,2023-07-16,17.9,35097,34905.0,3
E1852,Neha Joshi,Male,Sales,Hyderabad,2023-03-19,5.9,93147,24133.0,5
E1853,Ananya Das,Female,IT,Bengaluru,2015-12-24,19.7,90707,7590.0,2
E1854,Neha Kumar,Female,Sales,Lucknow,2018-04-09,13.2,100461,10392.0,4
E1855,Rahul Patel,Male,Marketing,Hyderabad,2019-12-03,10.3,34227,10378.0,2
E1856,Rahul Joshi,Female,Marketing,Lucknow,2018-12-25,19.6,82801,36219.0,4
E1857,Sneha Sharma,Female,Finance,Hyderabad,2012-11-21,13.5,160709,31727.0,5
E1858,Karan Das,Female,Operations,Hyderabad,2021-02-16,17.2,170120,18246.0,4
E1859,Vivaan Verma,Male,HR,Bengaluru,2021-12-05,16.6,76213,,3
E1860,Ananya Gupta,Male,HR,Bengaluru,2014-05-02,4.4,109297,7171.0,2
E1861,Diya Gupta,Male,Sales,Mumbai,2018-05-12,0.3,118464,48916.0,2
E1862,Karan Verma,Male,IT,Hyderabad,2012-07-05,6.7,77457,34671.0,2
E1863,Rahul Kumar,Male,Operations,Lucknow,2020-07-31,15.7,82824,17900.0,3
E1864,Sneha Das,Female,Operations,Bengaluru,2015-03-26,4.7,148434,7374.0,5
E1865,Sneha Sharma,Male,Finance,Pune,2017-04-11,17.9,85166,38508.0,3
E1866,Priya Joshi,Female,Sales,Lucknow,2017-12-08,9.8,91969,37421.0,5
E1867,Priya Verma,Female,Sales,Mumbai,2024-09-03,2.6,146711,33250.0,2
E1868,Sneha Mehta,Male,Finance,Jaipur,2023-09-16,13.0,64803,37262.0,5
